trial_id,model,provider,condition,task_type,item_id,difficulty,temperature,extracted_answer,correct_answer,is_correct,answer_extracted,word_count,sentence_count,line_count,reasoning_steps,words_per_sentence,grounded_markers,bare_assertion_markers,specificity_ratio,n_violations,latency_seconds,output_tokens
14fb60a98f3e2b2f,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_08,hard,0.7,INVALID,INVALID,True,True,224,14,12,9,16.0,3,0,1.0,0,8.603,309
367166b7cb627b5d,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_08,hard,0.7,INVALID,INVALID,True,True,257,21,14,5,12.2,5,0,1.0,4,7.272,340
9adc63fd1b635da5,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_09,hard,0.7,VALID,VALID,True,True,216,16,6,4,13.5,4,0,1.0,4,10.035,277
04118a8c89e7643e,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_09,hard,0.7,VALID,VALID,True,True,235,21,13,5,11.2,4,0,1.0,2,7.783,330
bd5661cd04f7de23,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_09,hard,0.7,VALID,VALID,True,True,174,14,10,5,12.4,2,0,1.0,4,6.661,225
0c9e6abd1249e30c,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_10,hard,0.7,INVALID,INVALID,True,True,220,17,7,2,12.9,4,1,0.8,2,7.37,301
023dd97269ae8695,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_10,hard,0.7,VALID,INVALID,False,True,161,18,7,3,8.9,3,0,1.0,1,8.807,242
861f0d5b1d75e216,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_10,hard,0.7,INVALID,INVALID,True,True,197,18,13,4,10.9,4,0,1.0,0,8.704,284
0ca39f5cd1f973cd,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_11,easy,0.7,VALID,VALID,True,True,171,18,12,5,9.5,4,0,1.0,1,6.759,246
494ff7d99a3ba90a,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_11,easy,0.7,VALID,VALID,True,True,129,14,7,3,9.2,5,0,1.0,0,4.711,175
c895b878caa8cb18,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_11,easy,0.7,VALID,VALID,True,True,162,17,11,8,9.5,3,0,1.0,0,6.452,233
b32822954e7a70a0,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_12,medium,0.7,VALID,VALID,True,True,190,18,8,4,10.6,4,0,1.0,5,6.246,260
81659ab205a1b402,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_12,medium,0.7,VALID,VALID,True,True,235,20,12,10,11.8,8,0,1.0,6,8.91,324
c47712455c266415,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_12,medium,0.7,INVALID,VALID,False,True,296,23,15,3,12.9,4,0,1.0,4,9.218,423
420ba1a4206aa2f2,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_13,hard,0.7,VALID,VALID,True,True,146,14,9,3,10.4,4,0,1.0,1,5.017,202
0532dadb34eeb651,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_13,hard,0.7,VALID,VALID,True,True,170,13,10,5,13.1,6,0,1.0,1,8.091,231
3d43cb98a6584b26,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_13,hard,0.7,VALID,VALID,True,True,197,19,7,5,10.4,4,0,1.0,1,8.397,261
4fef6ebce5f95995,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_14,hard,0.7,VALID,VALID,True,True,199,17,12,4,11.7,5,0,1.0,5,9.218,287
25ac9d99382efee9,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_14,hard,0.7,VALID,VALID,True,True,216,17,8,3,12.7,5,0,1.0,4,8.211,306
fbc7eb9bfc06deb4,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_14,hard,0.7,VALID,VALID,True,True,238,19,10,4,12.5,3,0,1.0,5,8.482,347
5207a2e9a6eccae6,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_15,medium,0.7,INVALID,INVALID,True,True,183,19,7,3,9.6,4,0,1.0,3,9.627,245
1a183c5703dcfe9d,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_15,medium,0.7,INVALID,INVALID,True,True,197,14,10,5,14.1,3,0,1.0,0,11.367,249
cc0b5c577f69b5b5,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_15,medium,0.7,INVALID,INVALID,True,True,217,19,19,1,11.4,2,0,1.0,4,10.2,324
bb1c924529dc0e25,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_16,hard,0.7,VALID,VALID,True,True,183,16,10,4,11.4,12,0,1.0,2,7.574,248
7cf8ed5ae6fb2f2b,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_16,hard,0.7,VALID,VALID,True,True,198,17,7,6,11.6,15,0,1.0,1,7.725,265
4466ba174c4f1289,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_16,hard,0.7,VALID,VALID,True,True,180,16,13,3,11.2,11,0,1.0,1,7.066,251
f0b4ebe0255ac3f0,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_17,medium,0.7,VALID,VALID,True,True,169,14,12,4,12.1,3,0,1.0,0,7.989,252
ff168044c775f0fe,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_17,medium,0.7,VALID,VALID,True,True,151,18,10,6,8.4,5,0,1.0,3,7.373,226
be37c315f81aff43,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_17,medium,0.7,VALID,VALID,True,True,222,18,21,6,12.3,1,0,1.0,4,10.139,352
cae313e9ec2cc8dc,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_18,hard,0.7,VALID,VALID,True,True,188,19,10,4,9.9,3,0,1.0,5,6.452,265
dab80686f7bc325f,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_18,hard,0.7,VALID,VALID,True,True,160,19,8,4,8.4,5,0,1.0,4,6.248,226
1aa3267763c299c5,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_18,hard,0.7,VALID,VALID,True,True,169,20,8,4,8.4,4,0,1.0,6,7.577,236
cb9fb8c344d2d8a4,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_19,medium,0.7,VALID,VALID,True,True,185,16,9,6,11.6,5,0,1.0,5,5.838,246
002a8cd55958dd3e,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_19,medium,0.7,VALID,VALID,True,True,229,18,7,4,12.7,5,0,1.0,3,6.156,297
c022d86206b97296,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_19,medium,0.7,VALID,VALID,True,True,175,15,10,3,11.7,2,0,1.0,5,5.828,233
5056d77e698717bf,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_20,hard,0.7,VALID,VALID,True,True,191,19,11,3,10.1,4,0,1.0,3,6.039,281
bfa1a377ca9450fd,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_20,hard,0.7,VALID,VALID,True,True,197,18,12,4,10.9,5,0,1.0,5,5.837,273
5418e0023baa34ff,gpt-4o-mini-2024-07-18,openai,e_prime,syllogisms,syl_20,hard,0.7,INVALID,VALID,False,True,211,19,11,3,11.1,2,0,1.0,4,6.141,304
a924a1b8569628f9,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_01,easy,0.7,B,B,True,True,237,16,14,2,14.8,3,0,1.0,1,6.513,300
eddb90d029b7686c,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_01,easy,0.7,D,B,False,True,318,25,10,2,12.7,3,0,1.0,2,7.726,402
98d44aa02d9ccc98,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_01,easy,0.7,B,B,True,True,257,24,15,1,10.7,2,0,1.0,2,6.554,306
12faf2e7d357302c,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_02,medium,0.7,A,A,True,True,233,16,10,0,14.6,3,0,1.0,0,5.94,306
ec69cb40992bb77b,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_02,medium,0.7,A,A,True,True,306,19,8,0,16.1,3,0,1.0,0,13.929,375
4d376894377d603a,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_02,medium,0.7,A,A,True,True,377,27,12,0,14.0,3,0,1.0,1,18.945,478
17cdae881c8dad7e,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_03,medium,0.7,A,A,True,True,298,21,12,2,14.2,4,0,1.0,0,15.771,378
c3b845ff175ae474,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_03,medium,0.7,A,A,True,True,271,18,8,0,15.1,0,0,0.0,0,9.217,367
96fb122d2e8c5b64,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_03,medium,0.7,A,A,True,True,333,24,13,3,13.9,6,0,1.0,0,9.934,420
4f1014e79feb6177,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_04,hard,0.7,B,B,True,True,308,18,10,1,17.1,3,0,1.0,2,7.191,369
3d87ddc208793237,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_04,hard,0.7,B,B,True,True,244,17,9,0,14.4,1,0,1.0,1,6.021,320
1b7c5211df70de15,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_04,hard,0.7,B,B,True,True,325,22,11,1,14.8,5,0,1.0,0,8.295,408
d6f1197da5f53b10,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_05,easy,0.7,B,B,True,True,275,19,11,0,14.5,2,0,1.0,0,8.192,354
0173d9f38b65571e,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_05,easy,0.7,B,B,True,True,256,18,14,2,14.2,3,0,1.0,0,6.248,316
114476553e68ea93,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_05,easy,0.7,B,B,True,True,280,19,14,1,14.7,5,1,0.833,0,7.183,355
a68d38dc42c71afe,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_06,hard,0.7,C,C,True,True,354,22,11,1,16.1,4,0,1.0,2,10.738,446
526cf3245298926b,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_06,hard,0.7,C,C,True,True,352,24,14,2,14.7,4,0,1.0,1,10.447,478
2dcc6f2839b0aec8,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_06,hard,0.7,D,C,False,True,361,24,11,1,15.0,7,0,1.0,0,10.445,457
555940cd826b802b,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_07,medium,0.7,A,A,True,True,255,19,8,7,13.4,2,0,1.0,0,7.374,322
301d50406c8e340a,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_07,medium,0.7,A,A,True,True,276,23,15,8,12.0,3,0,1.0,2,7.988,343
60bd4431aa63a433,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_07,medium,0.7,D,A,False,True,346,23,11,10,15.0,1,0,1.0,2,9.832,419
37bef0c2ccae2c12,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_08,hard,0.7,A,A,True,True,432,29,17,1,14.9,5,0,1.0,0,11.162,538
7133f4ffb67b5046,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_08,hard,0.7,D,A,False,True,416,28,12,3,14.9,2,0,1.0,0,11.368,534
15902b7e10596f1f,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_08,hard,0.7,D,A,False,True,330,23,15,2,14.3,4,1,0.8,0,7.374,409
e85eb5cbd0e49a79,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_09,medium,0.7,B,B,True,True,236,18,9,1,13.1,2,0,1.0,0,6.349,286
e1645319dd6a0c12,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_09,medium,0.7,B,B,True,True,296,19,11,2,15.6,4,0,1.0,0,10.036,381
6a3ae07dec294b13,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_09,medium,0.7,B,B,True,True,386,27,13,2,14.3,3,0,1.0,0,10.548,487
d41cad790d3fe30c,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_10,hard,0.7,B,B,True,True,283,19,7,2,14.9,1,0,1.0,1,8.716,354
29911c4f55e6b03b,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_10,hard,0.7,B,B,True,True,368,21,12,2,17.5,3,0,1.0,1,11.562,434
240993017dbe3409,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_10,hard,0.7,B,B,True,True,352,22,11,2,16.0,4,0,1.0,1,12.188,438
ab9ce665b606d450,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_11,easy,0.7,B,B,True,True,213,17,10,2,12.5,4,0,1.0,1,9.012,296
2e79c7534ffe6621,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_11,easy,0.7,B,B,True,True,235,16,11,3,14.7,3,0,1.0,1,9.817,317
6c95b1656ec50bd8,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_11,easy,0.7,B,B,True,True,210,18,10,1,11.7,5,0,1.0,0,6.158,277
24b9ac01f8f54f89,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_12,medium,0.7,A,A,True,True,267,18,8,2,14.8,1,0,1.0,0,8.63,335
1e64ea1e4ddddad6,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_12,medium,0.7,A,A,True,True,331,25,12,2,13.2,6,0,1.0,1,8.986,418
572d1e393895f9bf,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_12,medium,0.7,A,A,True,True,324,20,13,1,16.2,5,0,1.0,1,10.138,414
4697fbbe9ed31b06,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_13,hard,0.7,A,A,True,True,343,19,13,2,18.1,4,0,1.0,1,10.241,418
18b1e92f90190e94,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_13,hard,0.7,D,A,False,True,391,25,13,3,15.6,3,0,1.0,1,11.265,486
731df07b971a8dc2,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_13,hard,0.7,A,A,True,True,387,25,13,2,15.5,0,0,0.0,1,11.163,488
8ea47117d68f9f78,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_14,medium,0.7,A,A,True,True,250,18,9,0,13.9,1,1,0.5,0,5.428,315
738e6fb56d1fe9dd,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_14,medium,0.7,A,A,True,True,279,18,9,2,15.5,2,0,1.0,0,5.837,345
ef039c307675a803,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_14,medium,0.7,A,A,True,True,245,15,8,3,16.3,5,0,1.0,1,6.145,304
a3f73b485cb597ac,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_15,hard,0.7,A,A,True,True,282,15,11,3,18.8,3,0,1.0,2,8.909,357
22b20e35fb7203ac,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_15,hard,0.7,D,A,False,True,321,23,14,0,14.0,3,0,1.0,5,8.705,429
a94b55f0c9facf61,gpt-4o-mini-2024-07-18,openai,e_prime,causal_reasoning,cau_15,hard,0.7,A,A,True,True,258,19,8,1,13.6,2,1,0.667,1,9.218,336
bb627158cc8cb226,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_01,easy,0.0,B,B,True,True,200,12,9,6,16.7,0,0,0.0,0,5.02,250
2546ad4278e766f3,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_01,easy,0.7,B,B,True,True,199,12,9,5,16.6,0,0,0.0,0,5.837,249
6689f097df8968c5,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_01,easy,0.7,B,B,True,True,204,12,9,6,17.0,1,0,1.0,0,5.733,256
a19ad04bc4c1f09c,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_01,easy,0.7,B,B,True,True,218,18,12,7,12.1,0,0,0.0,2,6.862,288
fb631824360c8309,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_02,easy,0.0,C,C,True,True,219,14,10,8,15.6,1,0,1.0,2,6.658,258
ec49e3de4f637499,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_02,easy,0.7,C,C,True,True,205,12,9,8,17.1,1,0,1.0,2,6.246,247
5a755d7d124247df,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_02,easy,0.7,C,C,True,True,210,13,9,6,16.2,1,0,1.0,0,6.042,256
a93cd81f86e87a2e,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_02,easy,0.7,C,C,True,True,223,17,11,6,13.1,1,0,1.0,2,7.579,274
5f8363ea25aa48c9,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_03,medium,0.0,C,C,True,True,246,14,9,6,17.6,0,0,0.0,0,6.451,299
0c24e81e37f3c34d,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_03,medium,0.7,C,C,True,True,233,20,11,5,11.7,0,0,0.0,2,10.549,307
5e6eab5bd9785757,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_03,medium,0.7,C,C,True,True,209,14,9,6,14.9,0,0,0.0,0,6.553,259
19ccdfcb7b7908f6,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_03,medium,0.7,C,C,True,True,215,16,11,5,13.4,1,0,1.0,0,5.735,272
bc9b2657cf221799,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_04,medium,0.0,B,B,True,True,244,17,9,7,14.4,0,0,0.0,0,6.349,300
b84e7c5e63daae64,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_04,medium,0.7,B,B,True,True,213,14,9,4,15.2,0,0,0.0,0,5.121,260
e0fe18f3d1b97dc2,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_04,medium,0.7,B,B,True,True,267,18,10,5,14.8,1,0,1.0,3,7.681,333
c97c600af485c2c4,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_04,medium,0.7,B,B,True,True,269,17,10,8,15.8,0,0,0.0,3,7.886,324
267d81f59818ff57,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_05,hard,0.0,C,A,False,True,233,15,9,5,15.5,0,0,0.0,0,7.885,303
fe0c533478c91d8d,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_05,hard,0.7,C,A,False,True,216,18,11,9,12.0,0,0,0.0,0,6.657,316
f9a9f3e6e76958f1,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_05,hard,0.7,D,A,False,True,246,14,9,7,17.6,2,0,1.0,0,6.861,302
aeb0a5cf020b2a0c,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_05,hard,0.7,A,A,True,True,266,19,13,13,14.0,3,0,1.0,0,7.476,367
82621d39bb988484,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_06,medium,0.0,C,C,True,True,243,17,11,5,14.3,1,0,1.0,2,6.247,302
219c520edffc2403,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_06,medium,0.7,C,C,True,True,266,16,12,5,16.6,0,0,0.0,5,7.988,316
278e8d2392fdfec7,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_06,medium,0.7,C,C,True,True,276,19,14,4,14.5,1,0,1.0,2,7.271,349
cb45b24c57ba4745,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_06,medium,0.7,C,C,True,True,212,13,9,5,16.3,1,0,1.0,2,7.374,264
81df98f7de2b7bfa,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_07,hard,0.0,C,B,False,True,248,15,9,7,16.5,0,0,0.0,0,6.554,306
4713615a0f29b63d,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_07,hard,0.7,C,B,False,True,210,13,9,6,16.2,0,0,0.0,0,6.145,256
905be7a525af33de,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_07,hard,0.7,C,B,False,True,276,17,11,7,16.2,0,0,0.0,2,8.63,356
803eb7733e27409a,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_07,hard,0.7,C,B,False,True,246,15,10,6,16.4,1,0,1.0,2,6.482,295
23212220f9b4d61b,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_08,easy,0.0,B,B,True,True,253,17,10,5,14.9,0,0,0.0,2,6.29,303
aa3b46b3dd3ff3d2,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_08,easy,0.7,B,B,True,True,212,14,9,6,15.1,0,0,0.0,0,6.247,261
672513375ba06a8b,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_08,easy,0.7,B,B,True,True,226,13,10,8,17.4,1,0,1.0,0,6.555,288
29003d42f7be34e1,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_08,easy,0.7,B,B,True,True,243,15,11,5,16.2,0,0,0.0,3,8.499,306
b8b5efe15a3b3dc9,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_09,hard,0.0,C,B,False,True,222,15,9,5,14.8,2,0,1.0,0,6.144,269
2e161024eb00a2b7,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_09,hard,0.7,A,B,False,True,265,22,15,5,12.0,0,0,0.0,3,6.657,348
1172eef13d14a97b,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_09,hard,0.7,D,B,False,True,294,17,11,7,17.3,4,0,1.0,2,7.066,345
76b50e2211d79012,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_09,hard,0.7,A,B,False,True,251,12,11,5,20.9,1,0,1.0,0,6.042,302
5f44e3afd7514e73,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_10,medium,0.0,C,C,True,True,321,18,10,7,17.8,1,0,1.0,0,8.5,389
3b2d0c6b3c14ac9e,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_10,medium,0.7,C,C,True,True,291,19,12,6,15.3,0,0,0.0,0,7.681,374
c8a835393844bbef,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_10,medium,0.7,C,C,True,True,278,16,11,8,17.4,1,0,1.0,2,6.042,344
e1d9569b117fdf66,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_10,medium,0.7,C,C,True,True,250,20,11,6,12.5,1,0,1.0,0,8.808,328
2f851c724bbcdf73,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_11,hard,0.0,D,C,False,True,272,20,10,5,13.6,0,0,0.0,2,6.861,352
adc196a4a7582ac6,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_11,hard,0.7,D,C,False,True,267,18,10,7,14.8,2,0,1.0,2,6.863,340
5a2b5a028cc61275,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_11,hard,0.7,D,C,False,True,266,14,9,4,19.0,0,0,0.0,0,7.783,320
d79273ca5297667e,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_11,hard,0.7,D,C,False,True,230,12,10,5,19.2,1,0,1.0,0,6.348,273
01fde2f52099230d,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_12,easy,0.0,B,B,True,True,215,14,9,7,15.4,0,0,0.0,0,5.431,263
97d45060a50a46e8,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_12,easy,0.7,B,B,True,True,178,11,9,6,16.2,0,0,0.0,0,5.015,224
6862267bb3959cd5,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_12,easy,0.7,B,B,True,True,223,15,10,4,14.9,0,0,0.0,2,6.041,272
16525661b0c2f61f,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_12,easy,0.7,B,B,True,True,219,15,9,5,14.6,1,0,1.0,0,5.633,278
2c79ea7479a24eba,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_13,medium,0.0,C,B,False,True,267,21,10,6,12.7,1,0,1.0,2,7.066,353
8de9f060ceec20fe,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_13,medium,0.7,B,B,True,True,231,18,11,6,12.8,2,0,1.0,2,4.316,312
30e2d0359701240a,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_13,medium,0.7,B,B,True,True,232,13,10,3,17.8,0,0,0.0,0,5.192,278
d92c592b537a115c,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_13,medium,0.7,B,B,True,True,274,19,11,7,14.4,3,0,1.0,2,4.83,370
9c8cabc927da2167,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_14,hard,0.0,C,C,True,True,231,17,10,5,13.6,0,0,0.0,2,4.301,309
4320566b8289844e,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_14,hard,0.7,C,C,True,True,267,17,10,7,15.7,1,0,1.0,2,6.964,359
b857a264d65b38fc,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_14,hard,0.7,C,C,True,True,251,19,11,6,13.2,0,0,0.0,2,6.042,309
8642a1f8a87859fe,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_14,hard,0.7,C,C,True,True,274,16,10,5,17.1,0,0,0.0,2,6.657,329
1c835bbd9f4779e0,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_15,medium,0.0,B,B,True,True,203,14,9,6,14.5,0,0,0.0,0,3.482,255
dd7e5543cbedfa2b,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_15,medium,0.7,B,B,True,True,239,17,9,6,14.1,0,0,0.0,0,5.164,302
16505032dda502b9,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_15,medium,0.7,B,B,True,True,201,13,10,7,15.5,0,0,0.0,0,4.268,275
2089e6f6c74bef68,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_15,medium,0.7,B,B,True,True,210,15,11,7,14.0,0,0,0.0,2,3.983,268
675b45d9c49c13a9,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_16,hard,0.0,D,B,False,True,252,14,9,7,18.0,0,0,0.0,0,8.807,303
07461a50306d6974,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_16,hard,0.7,A,B,False,True,275,16,9,7,17.2,1,0,1.0,0,4.813,333
a99afaf3a70fa016,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_16,hard,0.7,A,B,False,True,312,22,12,5,14.2,0,0,0.0,3,5.94,380
ab7773ac15f3b8c1,gpt-4o-mini-2024-07-18,openai,e_prime,analogical_reasoning,ana_16,hard,0.7,A,B,False,True,289,19,11,6,15.2,1,0,1.0,2,7.886,373
